Date,Control Point,Arrival / Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total
17-02-2023,Express Rail Link West Kowloon,Arrival,6220,10566,470,17256
17-02-2023,Express Rail Link West Kowloon,Departure,10676,5155,271,16102
17-02-2023,Hung Hom,Arrival,0,0,0,0
17-02-2023,Hung Hom,Departure,0,0,0,0
17-02-2023,Lo Wu,Arrival,38031,11213,265,49509
17-02-2023,Lo Wu,Departure,49102,12860,335,62297
17-02-2023,Lok Ma Chau Spur Line,Arrival,27200,9529,183,36912
17-02-2023,Lok Ma Chau Spur Line,Departure,35559,8580,168,44307
17-02-2023,Heung Yuen Wai,Arrival,5078,2019,25,7122
17-02-2023,Heung Yuen Wai,Departure,6878,1151,8,8037
17-02-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,14944,2232,3255,20431
17-02-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,19770,2253,2740,24763
17-02-2023,Lok Ma Chau,Arrival,5467,1726,86,7279
17-02-2023,Lok Ma Chau,Departure,5053,1442,104,6599
17-02-2023,Man Kam To,Arrival,1117,519,6,1642
17-02-2023,Man Kam To,Departure,1185,370,9,1564
17-02-2023,Sha Tau Kok,Arrival,0,0,0,0
17-02-2023,Sha Tau Kok,Departure,0,0,0,0
17-02-2023,Shenzhen Bay,Arrival,13686,7626,418,21730
17-02-2023,Shenzhen Bay,Departure,18726,7109,412,26247
17-02-2023,China Ferry Terminal,Arrival,734,557,25,1316
17-02-2023,China Ferry Terminal,Departure,778,390,16,1184
17-02-2023,Harbour Control,Arrival,0,0,0,0
17-02-2023,Harbour Control,Departure,0,0,0,0
17-02-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
17-02-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
17-02-2023,Macau Ferry Terminal,Arrival,5016,708,1377,7101
17-02-2023,Macau Ferry Terminal,Departure,7126,673,1030,8829
18-02-2023,Airport,Arrival,15655,4827,6912,27394
18-02-2023,Airport,Departure,16800,4320,6808,27928
18-02-2023,Express Rail Link West Kowloon,Arrival,6262,12172,528,18962
18-02-2023,Express Rail Link West Kowloon,Departure,11183,6750,319,18252
18-02-2023,Hung Hom,Arrival,0,0,0,0
18-02-2023,Hung Hom,Departure,0,0,0,0
18-02-2023,Lo Wu,Arrival,42022,15191,317,57530
18-02-2023,Lo Wu,Departure,61487,18910,407,80804
18-02-2023,Lok Ma Chau Spur Line,Arrival,28270,16758,312,45340
18-02-2023,Lok Ma Chau Spur Line,Departure,43566,14598,304,58468
18-02-2023,Heung Yuen Wai,Arrival,5965,3749,20,9734
18-02-2023,Heung Yuen Wai,Departure,8962,1882,17,10861
18-02-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,18628,2548,7023,28199
18-02-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,30189,2836,5408,38433
18-02-2023,Lok Ma Chau,Arrival,6546,1803,123,8472
18-02-2023,Lok Ma Chau,Departure,7074,2538,125,9737
18-02-2023,Man Kam To,Arrival,824,814,9,1647
18-02-2023,Man Kam To,Departure,1026,503,3,1532
18-02-2023,Sha Tau Kok,Arrival,0,0,0,0
18-02-2023,Sha Tau Kok,Departure,0,0,0,0
18-02-2023,Shenzhen Bay,Arrival,13473,10728,489,24690
18-02-2023,Shenzhen Bay,Departure,19536,9542,453,29531
18-02-2023,China Ferry Terminal,Arrival,485,704,47,1236
18-02-2023,China Ferry Terminal,Departure,896,400,26,1322
18-02-2023,Harbour Control,Arrival,0,0,0,0
18-02-2023,Harbour Control,Departure,0,0,0,0
18-02-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
18-02-2023,Kai Tak Cruise Terminal,Departure,3,0,282,285
18-02-2023,Macau Ferry Terminal,Arrival,5214,698,1761,7673
18-02-2023,Macau Ferry Terminal,Departure,8269,780,1333,10382
19-02-2023,Airport,Arrival,19652,5012,7128,31792
19-02-2023,Airport,Departure,16973,5504,8721,31198
19-02-2023,Express Rail Link West Kowloon,Arrival,10383,8873,335,19591
19-02-2023,Express Rail Link West Kowloon,Departure,6776,10231,486,17493
19-02-2023,Hung Hom,Arrival,0,0,0,0
19-02-2023,Hung Hom,Departure,0,0,0,0
19-02-2023,Lo Wu,Arrival,67635,10851,221,78707
19-02-2023,Lo Wu,Departure,40110,17485,345,57940
19-02-2023,Lok Ma Chau Spur Line,Arrival,46051,10873,208,57132
19-02-2023,Lok Ma Chau Spur Line,Departure,28419,13954,326,42699
19-02-2023,Heung Yuen Wai,Arrival,10224,2565,14,12803
19-02-2023,Heung Yuen Wai,Departure,7212,1930,11,9153
19-02-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,35265,1904,4665,41834
19-02-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,21169,3075,6752,30996
19-02-2023,Lok Ma Chau,Arrival,11266,1567,81,12914
19-02-2023,Lok Ma Chau,Departure,5079,2650,217,7946
19-02-2023,Man Kam To,Arrival,1182,471,1,1654
19-02-2023,Man Kam To,Departure,580,347,2,929
19-02-2023,Sha Tau Kok,Arrival,0,0,0,0
19-02-2023,Sha Tau Kok,Departure,0,0,0,0
19-02-2023,Shenzhen Bay,Arrival,24919,6606,378,31903
19-02-2023,Shenzhen Bay,Departure,13918,9439,723,24080
19-02-2023,China Ferry Terminal,Arrival,1048,493,27,1568
19-02-2023,China Ferry Terminal,Departure,505,544,39,1088
19-02-2023,Harbour Control,Arrival,0,0,0,0
19-02-2023,Harbour Control,Departure,0,0,0,0
19-02-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
19-02-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
19-02-2023,Macau Ferry Terminal,Arrival,8194,527,932,9653
19-02-2023,Macau Ferry Terminal,Departure,5322,857,1527,7706
20-02-2023,Airport,Arrival,17015,5555,7588,30158
20-02-2023,Airport,Departure,15120,4602,6803,26525
20-02-2023,Express Rail Link West Kowloon,Arrival,7926,7573,254,15753
20-02-2023,Express Rail Link West Kowloon,Departure,7109,7060,376,14545
20-02-2023,Hung Hom,Arrival,0,0,0,0
20-02-2023,Hung Hom,Departure,0,0,0,0
20-02-2023,Lo Wu,Arrival,41962,9326,219,51507
20-02-2023,Lo Wu,Departure,38115,10694,249,49058
20-02-2023,Lok Ma Chau Spur Line,Arrival,30166,7802,132,38100
20-02-2023,Lok Ma Chau Spur Line,Departure,27066,7261,159,34486
20-02-2023,Heung Yuen Wai,Arrival,6132,1707,20,7859
20-02-2023,Heung Yuen Wai,Departure,6187,1210,13,7410
20-02-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,17402,1628,2336,21366
20-02-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,15053,2155,2532,19740
20-02-2023,Lok Ma Chau,Arrival,6784,1683,80,8547
20-02-2023,Lok Ma Chau,Departure,4353,1624,127,6104
20-02-2023,Man Kam To,Arrival,1212,492,9,1713
20-02-2023,Man Kam To,Departure,843,340,7,1190
20-02-2023,Sha Tau Kok,Arrival,0,0,0,0
20-02-2023,Sha Tau Kok,Departure,0,0,0,0
20-02-2023,Shenzhen Bay,Arrival,14570,6188,256,21014
20-02-2023,Shenzhen Bay,Departure,13324,6033,471,19828
20-02-2023,China Ferry Terminal,Arrival,731,567,38,1336
20-02-2023,China Ferry Terminal,Departure,714,366,20,1100
20-02-2023,Harbour Control,Arrival,0,0,0,0
20-02-2023,Harbour Control,Departure,0,0,0,0
20-02-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
20-02-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
20-02-2023,Macau Ferry Terminal,Arrival,6337,523,880,7740
20-02-2023,Macau Ferry Terminal,Departure,5241,719,1021,6981
21-02-2023,Airport,Arrival,14958,4814,6700,26472
21-02-2023,Airport,Departure,13592,4612,6128,24332
21-02-2023,Express Rail Link West Kowloon,Arrival,6094,7503,327,13924
21-02-2023,Express Rail Link West Kowloon,Departure,6632,6571,331,13534
21-02-2023,Hung Hom,Arrival,0,0,0,0
21-02-2023,Hung Hom,Departure,0,0,0,0
21-02-2023,Lo Wu,Arrival,37911,9846,226,47983
21-02-2023,Lo Wu,Departure,37764,11262,298,49324
21-02-2023,Lok Ma Chau Spur Line,Arrival,26732,7850,138,34720
21-02-2023,Lok Ma Chau Spur Line,Departure,27020,7440,132,34592
21-02-2023,Heung Yuen Wai,Arrival,6125,2073,10,8208
21-02-2023,Heung Yuen Wai,Departure,6509,1250,7,7766
21-02-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,14407,1560,2261,18228
21-02-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,14016,1901,2408,18325
21-02-2023,Lok Ma Chau,Arrival,4974,1295,74,6343
21-02-2023,Lok Ma Chau,Departure,4239,1368,128,5735
21-02-2023,Man Kam To,Arrival,1168,555,9,1732
21-02-2023,Man Kam To,Departure,855,308,7,1170
21-02-2023,Sha Tau Kok,Arrival,0,0,0,0
21-02-2023,Sha Tau Kok,Departure,0,0,0,0
21-02-2023,Shenzhen Bay,Arrival,12939,6383,273,19595
21-02-2023,Shenzhen Bay,Departure,13089,5971,472,19532
21-02-2023,China Ferry Terminal,Arrival,543,599,29,1171
21-02-2023,China Ferry Terminal,Departure,613,354,21,988
21-02-2023,Harbour Control,Arrival,0,0,0,0
21-02-2023,Harbour Control,Departure,0,0,0,0
21-02-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
21-02-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
21-02-2023,Macau Ferry Terminal,Arrival,5036,515,1008,6559
21-02-2023,Macau Ferry Terminal,Departure,4870,801,1051,6722
22-02-2023,Airport,Arrival,14788,5418,7954,28160
22-02-2023,Airport,Departure,14849,4808,6600,26257
22-02-2023,Express Rail Link West Kowloon,Arrival,5940,7648,322,13910
22-02-2023,Express Rail Link West Kowloon,Departure,6902,6470,369,13741
22-02-2023,Hung Hom,Arrival,0,0,0,0
22-02-2023,Hung Hom,Departure,0,0,0,0
22-02-2023,Lo Wu,Arrival,38129,10367,230,48726
22-02-2023,Lo Wu,Departure,37638,12218,286,50142
22-02-2023,Lok Ma Chau Spur Line,Arrival,27399,8419,156,35974
22-02-2023,Lok Ma Chau Spur Line,Departure,27568,7911,146,35625
22-02-2023,Heung Yuen Wai,Arrival,6031,2644,18,8693
22-02-2023,Heung Yuen Wai,Departure,6663,1175,18,7856
22-02-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,13541,1931,2387,17859
22-02-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,13816,2758,2480,19054
22-02-2023,Lok Ma Chau,Arrival,5536,1442,106,7084
22-02-2023,Lok Ma Chau,Departure,4614,1528,135,6277
22-02-2023,Man Kam To,Arrival,1496,416,6,1918
22-02-2023,Man Kam To,Departure,1369,316,2,1687
22-02-2023,Sha Tau Kok,Arrival,0,0,0,0
22-02-2023,Sha Tau Kok,Departure,0,0,0,0
22-02-2023,Shenzhen Bay,Arrival,12888,6773,291,19952
22-02-2023,Shenzhen Bay,Departure,12966,6385,442,19793
22-02-2023,China Ferry Terminal,Arrival,558,529,30,1117
22-02-2023,China Ferry Terminal,Departure,545,388,23,956
22-02-2023,Harbour Control,Arrival,0,0,0,0
22-02-2023,Harbour Control,Departure,0,0,0,0
22-02-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
22-02-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
22-02-2023,Macau Ferry Terminal,Arrival,4876,733,1046,6655
22-02-2023,Macau Ferry Terminal,Departure,4520,962,1002,6484
23-02-2023,Airport,Arrival,13891,6026,9170,29087
23-02-2023,Airport,Departure,16221,4799,6212,27232
23-02-2023,Express Rail Link West Kowloon,Arrival,6139,7837,395,14371
23-02-2023,Express Rail Link West Kowloon,Departure,7359,6370,361,14090
23-02-2023,Hung Hom,Arrival,0,0,0,0
23-02-2023,Hung Hom,Departure,0,0,0,0
23-02-2023,Lo Wu,Arrival,37840,9934,251,48025
23-02-2023,Lo Wu,Departure,39129,11887,309,51325
23-02-2023,Lok Ma Chau Spur Line,Arrival,27632,8254,160,36046
23-02-2023,Lok Ma Chau Spur Line,Departure,28535,7873,184,36592
23-02-2023,Heung Yuen Wai,Arrival,6239,2283,16,8538
23-02-2023,Heung Yuen Wai,Departure,6919,1359,12,8290
23-02-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,14646,2023,2611,19280
23-02-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,15724,2435,2705,20864
23-02-2023,Lok Ma Chau,Arrival,5462,1430,99,6991
23-02-2023,Lok Ma Chau,Departure,4459,1482,145,6086
23-02-2023,Man Kam To,Arrival,1439,423,7,1869
23-02-2023,Man Kam To,Departure,1288,268,4,1560
23-02-2023,Sha Tau Kok,Arrival,0,0,0,0
23-02-2023,Sha Tau Kok,Departure,0,0,0,0
23-02-2023,Shenzhen Bay,Arrival,13267,6530,344,20141
23-02-2023,Shenzhen Bay,Departure,14331,6366,461,21158
23-02-2023,China Ferry Terminal,Arrival,526,455,35,1016
23-02-2023,China Ferry Terminal,Departure,591,418,27,1036
23-02-2023,Harbour Control,Arrival,0,0,0,0
23-02-2023,Harbour Control,Departure,0,0,0,0
23-02-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
23-02-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
23-02-2023,Macau Ferry Terminal,Arrival,4780,678,1101,6559
23-02-2023,Macau Ferry Terminal,Departure,5177,970,1177,7324
24-02-2023,Airport,Arrival,15912,5544,10054,31510
24-02-2023,Airport,Departure,18644,5311,7216,31171
24-02-2023,Express Rail Link West Kowloon,Arrival,6630,10461,514,17605
24-02-2023,Express Rail Link West Kowloon,Departure,10395,5540,285,16220
24-02-2023,Hung Hom,Arrival,0,0,0,0
24-02-2023,Hung Hom,Departure,0,0,0,0
24-02-2023,Lo Wu,Arrival,41018,12453,297,53768
24-02-2023,Lo Wu,Departure,51136,14081,336,65553
24-02-2023,Lok Ma Chau Spur Line,Arrival,30382,10787,255,41424
24-02-2023,Lok Ma Chau Spur Line,Departure,38853,9741,161,48755
24-02-2023,Heung Yuen Wai,Arrival,6597,2726,18,9341
24-02-2023,Heung Yuen Wai,Departure,8633,1517,12,10162
24-02-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,16169,2476,3210,21855
24-02-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,21916,3686,2900,28502
24-02-2023,Lok Ma Chau,Arrival,5987,1650,141,7778
24-02-2023,Lok Ma Chau,Departure,5871,1846,133,7850
24-02-2023,Man Kam To,Arrival,1454,547,5,2006
24-02-2023,Man Kam To,Departure,1475,364,4,1843
24-02-2023,Sha Tau Kok,Arrival,0,0,0,0
24-02-2023,Sha Tau Kok,Departure,0,0,0,0
24-02-2023,Shenzhen Bay,Arrival,15052,8282,490,23824
24-02-2023,Shenzhen Bay,Departure,21009,7598,404,29011
24-02-2023,China Ferry Terminal,Arrival,750,547,37,1334
24-02-2023,China Ferry Terminal,Departure,957,442,25,1424
24-02-2023,Harbour Control,Arrival,0,0,0,0
24-02-2023,Harbour Control,Departure,0,0,0,0
24-02-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
24-02-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
24-02-2023,Macau Ferry Terminal,Arrival,5301,740,1314,7355
24-02-2023,Macau Ferry Terminal,Departure,7191,814,1129,9134
25-02-2023,Airport,Arrival,16842,5346,10473,32661
25-02-2023,Airport,Departure,16784,5137,7588,29509
25-02-2023,Express Rail Link West Kowloon,Arrival,6441,12083,591,19115
25-02-2023,Express Rail Link West Kowloon,Departure,11794,7244,291,19329
25-02-2023,Hung Hom,Arrival,0,0,0,0
25-02-2023,Hung Hom,Departure,0,0,0,0
25-02-2023,Lo Wu,Arrival,45166,17253,299,62718
25-02-2023,Lo Wu,Departure,64334,21049,410,85793
25-02-2023,Lok Ma Chau Spur Line,Arrival,32286,20413,365,53064
25-02-2023,Lok Ma Chau Spur Line,Departure,46988,17714,300,65002
25-02-2023,Heung Yuen Wai,Arrival,7401,4721,43,12165
25-02-2023,Heung Yuen Wai,Departure,10668,2830,22,13520
25-02-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,20407,4222,7392,32021
25-02-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,32288,3841,5963,42092
25-02-2023,Lok Ma Chau,Arrival,7369,2297,131,9797
25-02-2023,Lok Ma Chau,Departure,7521,2849,179,10549
25-02-2023,Man Kam To,Arrival,857,846,7,1710
25-02-2023,Man Kam To,Departure,1216,573,6,1795
25-02-2023,Sha Tau Kok,Arrival,0,0,0,0
25-02-2023,Sha Tau Kok,Departure,0,0,0,0
25-02-2023,Shenzhen Bay,Arrival,14745,11597,629,26971
25-02-2023,Shenzhen Bay,Departure,21847,10732,516,33095
25-02-2023,China Ferry Terminal,Arrival,582,670,35,1287
25-02-2023,China Ferry Terminal,Departure,899,338,26,1263
25-02-2023,Harbour Control,Arrival,0,0,0,0
25-02-2023,Harbour Control,Departure,0,0,0,0
25-02-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
25-02-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
25-02-2023,Macau Ferry Terminal,Arrival,5501,821,1842,8164
25-02-2023,Macau Ferry Terminal,Departure,8081,853,1447,10381
26-02-2023,Airport,Arrival,20734,5086,8471,34291
26-02-2023,Airport,Departure,16701,6027,10098,32826
26-02-2023,Express Rail Link West Kowloon,Arrival,10488,9573,489,20550
26-02-2023,Express Rail Link West Kowloon,Departure,7050,9899,674,17623
26-02-2023,Hung Hom,Arrival,0,0,0,0
26-02-2023,Hung Hom,Departure,0,0,0,0
26-02-2023,Lo Wu,Arrival,69027,11902,283,81212
26-02-2023,Lo Wu,Departure,42523,18535,410,61468
26-02-2023,Lok Ma Chau Spur Line,Arrival,48061,12851,229,61141
26-02-2023,Lok Ma Chau Spur Line,Departure,30235,16369,388,46992
26-02-2023,Heung Yuen Wai,Arrival,11642,3593,22,15257
26-02-2023,Heung Yuen Wai,Departure,8559,2320,22,10901
26-02-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,37290,3167,4945,45402
26-02-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,22280,4371,6673,33324
26-02-2023,Lok Ma Chau,Arrival,11802,1554,99,13455
26-02-2023,Lok Ma Chau,Departure,5390,2544,173,8107
26-02-2023,Man Kam To,Arrival,1159,520,6,1685
26-02-2023,Man Kam To,Departure,635,416,1,1052
26-02-2023,Sha Tau Kok,Arrival,0,0,0,0
26-02-2023,Sha Tau Kok,Departure,0,0,0,0
26-02-2023,Shenzhen Bay,Arrival,26795,8098,452,35345
26-02-2023,Shenzhen Bay,Departure,15278,10180,710,26168
26-02-2023,China Ferry Terminal,Arrival,1139,420,36,1595
26-02-2023,China Ferry Terminal,Departure,502,531,40,1073
26-02-2023,Harbour Control,Arrival,0,0,0,0
26-02-2023,Harbour Control,Departure,0,0,0,0
26-02-2023,Kai Tak Cruise Terminal,Arrival,94,0,253,347
26-02-2023,Kai Tak Cruise Terminal,Departure,31,0,310,341
26-02-2023,Macau Ferry Terminal,Arrival,7798,505,980,9283
26-02-2023,Macau Ferry Terminal,Departure,5447,862,1692,8001
27-02-2023,Airport,Arrival,17988,5321,9668,32977
27-02-2023,Airport,Departure,14937,5112,9084,29133
27-02-2023,Express Rail Link West Kowloon,Arrival,8405,8165,319,16889
27-02-2023,Express Rail Link West Kowloon,Departure,7264,7161,444,14869
27-02-2023,Hung Hom,Arrival,0,0,0,0
27-02-2023,Hung Hom,Departure,0,0,0,0
27-02-2023,Lo Wu,Arrival,44841,10484,275,55600
27-02-2023,Lo Wu,Departure,39561,11557,265,51383
27-02-2023,Lok Ma Chau Spur Line,Arrival,32680,8419,171,41270
27-02-2023,Lok Ma Chau Spur Line,Departure,29728,7880,190,37798
27-02-2023,Heung Yuen Wai,Arrival,7028,2883,15,9926
27-02-2023,Heung Yuen Wai,Departure,6764,1289,24,8077
27-02-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,19532,2373,2596,24501
27-02-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,15876,3143,2794,21813
27-02-2023,Lok Ma Chau,Arrival,7155,2180,95,9430
27-02-2023,Lok Ma Chau,Departure,4961,1693,143,6797
27-02-2023,Man Kam To,Arrival,1689,469,7,2165
27-02-2023,Man Kam To,Departure,1372,363,3,1738
27-02-2023,Sha Tau Kok,Arrival,0,0,0,0
27-02-2023,Sha Tau Kok,Departure,0,0,0,0
27-02-2023,Shenzhen Bay,Arrival,17163,7014,324,24501
27-02-2023,Shenzhen Bay,Departure,14351,6466,470,21287
27-02-2023,China Ferry Terminal,Arrival,672,414,28,1114
27-02-2023,China Ferry Terminal,Departure,713,373,45,1131
27-02-2023,Harbour Control,Arrival,0,0,0,0
27-02-2023,Harbour Control,Departure,0,0,0,0
27-02-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
27-02-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
27-02-2023,Macau Ferry Terminal,Arrival,6187,504,1088,7779
27-02-2023,Macau Ferry Terminal,Departure,5284,713,1100,7097
28-02-2023,Airport,Arrival,15694,5373,9930,30997
28-02-2023,Airport,Departure,15016,5381,9603,30000
28-02-2023,Express Rail Link West Kowloon,Arrival,6597,8382,355,15334
28-02-2023,Express Rail Link West Kowloon,Departure,6923,6887,372,14182
28-02-2023,Hung Hom,Arrival,0,0,0,0
28-02-2023,Hung Hom,Departure,0,0,0,0
28-02-2023,Lo Wu,Arrival,40938,11089,295,52322
28-02-2023,Lo Wu,Departure,40162,12905,282,53349
28-02-2023,Lok Ma Chau Spur Line,Arrival,29274,8698,161,38133
28-02-2023,Lok Ma Chau Spur Line,Departure,29105,7822,157,37084
28-02-2023,Heung Yuen Wai,Arrival,6534,2679,25,9238
28-02-2023,Heung Yuen Wai,Departure,6842,1353,10,8205
28-02-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,15286,2283,2554,20123
28-02-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,14195,3007,2580,19782
28-02-2023,Lok Ma Chau,Arrival,5828,1729,104,7661
28-02-2023,Lok Ma Chau,Departure,4847,1700,144,6691
28-02-2023,Man Kam To,Arrival,1596,480,5,2081
28-02-2023,Man Kam To,Departure,1414,342,3,1759
28-02-2023,Sha Tau Kok,Arrival,0,0,0,0
28-02-2023,Sha Tau Kok,Departure,0,0,0,0
28-02-2023,Shenzhen Bay,Arrival,15281,6957,301,22539
28-02-2023,Shenzhen Bay,Departure,13939,6498,468,20905
28-02-2023,China Ferry Terminal,Arrival,592,453,28,1073
28-02-2023,China Ferry Terminal,Departure,623,341,34,998
28-02-2023,Harbour Control,Arrival,0,0,0,0
28-02-2023,Harbour Control,Departure,0,0,0,0
28-02-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
28-02-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
28-02-2023,Macau Ferry Terminal,Arrival,5312,550,1030,6892
28-02-2023,Macau Ferry Terminal,Departure,4661,836,1148,6645
01-03-2023,Airport,Arrival,15504,5536,10681,31721
01-03-2023,Airport,Departure,18657,5106,7668,31431
01-03-2023,Express Rail Link West Kowloon,Arrival,5953,8362,404,14719
01-03-2023,Express Rail Link West Kowloon,Departure,7564,6456,355,14375
01-03-2023,Hung Hom,Arrival,0,0,0,0
01-03-2023,Hung Hom,Departure,0,0,0,0
01-03-2023,Lo Wu,Arrival,39691,12129,318,52138
01-03-2023,Lo Wu,Departure,41158,13693,328,55179
01-03-2023,Lok Ma Chau Spur Line,Arrival,28869,9462,174,38505
01-03-2023,Lok Ma Chau Spur Line,Departure,29453,8321,147,37921
01-03-2023,Heung Yuen Wai,Arrival,6217,3915,14,10146
01-03-2023,Heung Yuen Wai,Departure,6894,1621,14,8529
01-03-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,13821,2979,2438,19238
01-03-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,13615,3893,2389,19897
01-03-2023,Lok Ma Chau,Arrival,5729,2084,140,7953
01-03-2023,Lok Ma Chau,Departure,4829,1750,156,6735
01-03-2023,Man Kam To,Arrival,1572,582,10,2164
01-03-2023,Man Kam To,Departure,1439,380,9,1828
01-03-2023,Sha Tau Kok,Arrival,0,0,0,0
01-03-2023,Sha Tau Kok,Departure,0,0,0,0
01-03-2023,Shenzhen Bay,Arrival,13310,6986,360,20656
01-03-2023,Shenzhen Bay,Departure,14285,6285,522,21092
01-03-2023,China Ferry Terminal,Arrival,546,402,38,986
01-03-2023,China Ferry Terminal,Departure,603,341,31,975
01-03-2023,Harbour Control,Arrival,0,0,0,0
01-03-2023,Harbour Control,Departure,0,0,0,0
01-03-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
01-03-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
01-03-2023,Macau Ferry Terminal,Arrival,5133,707,1053,6893
01-03-2023,Macau Ferry Terminal,Departure,4805,868,986,6659
02-03-2023,Airport,Arrival,14072,6010,9617,29699
02-03-2023,Airport,Departure,19251,5031,6360,30642
02-03-2023,Express Rail Link West Kowloon,Arrival,6103,8461,399,14963
02-03-2023,Express Rail Link West Kowloon,Departure,7324,6681,353,14358
02-03-2023,Hung Hom,Arrival,0,0,0,0
02-03-2023,Hung Hom,Departure,0,0,0,0
02-03-2023,Lo Wu,Arrival,41220,12323,300,53843
02-03-2023,Lo Wu,Departure,42227,15510,370,58107
02-03-2023,Lok Ma Chau Spur Line,Arrival,29846,9281,184,39311
02-03-2023,Lok Ma Chau Spur Line,Departure,30423,8740,153,39316
02-03-2023,Heung Yuen Wai,Arrival,6748,3722,35,10505
02-03-2023,Heung Yuen Wai,Departure,7517,1598,20,9135
